billid,customerid,monthid,billedamount
56978,721,20136,10902
56979,425,20136,11964
56980,373,20136,5623
56981,728,20136,9377
56982,203,20136,10780
56983,722,20136,19687
56984,913,20136,10097
56985,560,20136,10566
56986,892,20136,11357
56987,39,20136,11888
56988,114,20136,9919
56989,294,20136,18398
56990,112,20136,10268
56991,541,20136,1314
56992,696,20136,1640
56993,185,20136,5672
56994,244,20136,14853
56995,358,20136,19551
56996,716,20136,17893
56997,932,20136,5951
56998,488,20136,16744
56999,288,20136,2059
57000,92,20136,187
57001,598,20137,11127
57002,862,20137,17983
57003,840,20137,13367
57004,584,20137,5283
57005,254,20137,12470
57006,88,20137,16614
57007,731,20137,6185
57008,466,20137,2135
57009,565,20137,288
57010,916,20137,6483
57011,696,20137,9256
57012,98,20137,18413
57013,139,20137,13935
57014,438,20137,8843
57015,322,20137,17188
57016,836,20137,13941
57017,943,20137,812
57018,804,20137,9481
57019,372,20137,1516
57020,467,20137,11022
57021,746,20137,18298
57022,964,20137,4709
57023,373,20137,17144
57024,937,20137,12468
57025,794,20137,9600
57026,172,20137,817
57027,133,20137,9730
57028,101,20137,13061
57029,390,20137,5276
57030,745,20137,1099
57031,443,20137,10597
57032,86,20137,10845
57033,309,20137,16282
57034,784,20137,18387
57035,107,20137,13200
57036,570,20137,10884
57037,35,20137,15290
57038,500,20137,10357
57039,688,20137,10047
57040,110,20137,9615
57041,677,20137,7199
57042,652,20137,10848
57043,166,20137,19578
57044,278,20137,12087
57045,931,20137,1197
57046,454,20137,5844
57047,27,20137,17917
57048,951,20137,18121
57049,543,20137,8393
57050,844,20137,11231
57051,600,20137,16827
57052,574,20137,6296
57053,91,20137,5685
57054,313,20137,15956
57055,824,20137,9289
57056,604,20137,8132
57057,948,20137,7787
57058,217,20137,8256
57059,880,20137,10139
57060,992,20137,4022
57061,198,20137,10873
57062,901,20137,923
57063,303,20137,18531
57064,628,20137,3007
57065,772,20137,16911
57066,610,20137,19865
57067,530,20137,15121
57068,113,20137,5161
57069,668,20137,9015
57070,847,20137,15116
57071,729,20137,18599
57072,651,20137,466
57073,704,20137,7480
57074,134,20137,13079
57075,568,20137,5704
57076,885,20137,4821
57077,707,20137,2267
57078,284,20137,2140
57079,407,20137,3609
57080,58,20137,1512
57081,971,20137,3324
57082,744,20137,17201
57083,186,20137,10511
57084,135,20137,1234
57085,410,20137,18190
57086,114,20137,19437
57087,811,20137,6011
57088,184,20137,19137
57089,806,20137,13720
57090,176,20137,3832
57091,892,20137,15947
57092,223,20137,7940
57093,977,20137,9908
57094,793,20137,15170
57095,356,20137,1598
57096,152,20137,18129
57097,853,20137,2255
57098,123,20137,8920
57099,712,20137,17097
57100,187,20137,16155
57101,874,20137,8475
57102,515,20137,16052
57103,453,20137,13625
57104,57,20137,5810
57105,900,20137,15855
57106,981,20137,15952
57107,61,20137,7341
57108,623,20137,11258
57109,648,20137,3097
57110,869,20137,8248
57111,689,20137,3604
57112,685,20137,5290
57113,386,20137,19281
57114,437,20137,11186
57115,398,20137,11076
57116,17,20137,11393
57117,859,20137,4070
57118,921,20137,8649
57119,448,20137,13761
57120,613,20137,13287
57121,321,20137,14773
57122,394,20137,963
57123,980,20137,8643
57124,925,20137,11103
57125,748,20137,9568
57126,67,20137,8576
57127,473,20137,9778
57128,477,20137,3009
57129,940,20137,7142
57130,523,20137,3634
57131,37,20137,6182
57132,23,20137,6094
57133,787,20137,7805
57134,490,20137,9756
57135,774,20137,4980
57136,159,20137,5102
57137,310,20137,8854
57138,307,20137,4226
57139,498,20137,7135
57140,157,20137,16021
57141,629,20137,15085
57142,756,20137,8046
57143,725,20137,4491
57144,326,20137,8483
57145,156,20137,13384
57146,700,20137,161
57147,512,20137,823
57148,647,20137,18421
57149,13,20137,17597
57150,213,20137,18661
57151,531,20137,4597
57152,760,20137,17346
57153,222,20137,15459
57154,553,20137,6300
57155,732,20137,4603
57156,100,20137,13907
57157,167,20137,1161
57158,946,20137,16977
57159,276,20137,12207
57160,119,20137,4461
57161,650,20137,5358
57162,996,20137,5673
57163,922,20137,11983
57164,546,20137,17244
57165,701,20137,18499
57166,663,20137,6370
57167,129,20137,5219
57168,154,20137,12471
57169,673,20137,11185
57170,408,20137,7946
57171,385,20137,16888
57172,735,20137,9423
57173,180,20137,19365
57174,362,20137,12167
57175,188,20137,10993
57176,955,20137,13103
57177,864,20137,15743
57178,858,20137,16930
57179,331,20137,15540
57180,611,20137,19789
57181,737,20137,12471
57182,425,20137,7463
57183,146,20137,6063
57184,21,20137,6643
57185,429,20137,15259
57186,499,20137,10281
57187,998,20137,609
57188,505,20137,3852
57189,487,20137,9049
57190,733,20137,4764
57191,257,20137,10887
57192,649,20137,3064
57193,160,20137,4016
57194,94,20137,11308
57195,89,20137,5902
57196,196,20137,5546
57197,612,20137,16182
57198,171,20137,11686
57199,231,20137,14208
57200,262,20137,2512
57201,378,20137,6171
57202,328,20137,4829
57203,576,20137,11778
57204,882,20137,6323
57205,591,20137,16711
57206,749,20137,6092
57207,351,20137,16097
57208,766,20137,15198
57209,514,20137,4427
57210,773,20137,4589
57211,250,20137,696
57212,482,20137,17349
57213,976,20137,9058
57214,271,20137,19740
57215,238,20137,1532
57216,315,20137,9743
57217,206,20137,11107
57218,8,20137,17394
57219,409,20137,18116
57220,578,20137,11002
57221,908,20137,12771
57222,620,20137,10854
57223,850,20137,6246
57224,567,20137,9184
57225,865,20137,13203
57226,480,20137,18858
57227,697,20137,12734
57228,219,20137,10691
57229,158,20137,13428
57230,308,20137,2411
57231,140,20137,10816
57232,465,20137,4156
57233,588,20137,19813
57234,26,20137,16571
57235,829,20137,6872
57236,191,20137,17853
57237,240,20137,11804
57238,926,20137,19571
57239,325,20137,6999
57240,380,20137,7649
57241,364,20137,6289
57242,402,20137,5086
57243,292,20137,15821
57244,298,20137,168
57245,248,20137,3252
57246,915,20137,13682
57247,50,20137,4106
57248,95,20137,17893
57249,441,20137,2216
57250,149,20137,9354
57251,686,20137,14659
57252,577,20137,9483
57253,510,20137,7001
57254,658,20137,14313
57255,786,20137,12330
57256,314,20137,4337
57257,555,20137,14844
57258,974,20137,5838
57259,306,20137,18106
57260,687,20137,7617
57261,669,20137,6892
57262,144,20137,5277
57263,714,20137,1418
57264,626,20137,726
57265,42,20137,10850
57266,428,20137,15248
57267,241,20137,8439
57268,334,20137,9404
57269,350,20137,9908
57270,891,20137,4034
57271,197,20137,8675
57272,708,20137,18371
57273,657,20137,15450
57274,189,20137,1001
57275,566,20137,14432
57276,403,20137,16745
57277,519,20137,9616
57278,74,20137,5826
57279,979,20137,5051
57280,16,20137,16029
57281,607,20137,4331
57282,173,20137,18661
57283,185,20137,9602
57284,702,20137,2424
57285,851,20137,7227
57286,516,20137,19744
57287,661,20137,5334
57288,324,20137,14628
57289,341,20137,1670
57290,75,20137,6234
57291,838,20137,13780
57292,65,20137,10890
57293,471,20137,15965
57294,68,20137,7032
57295,526,20137,2496
57296,605,20137,19367
57297,447,20137,11927
57298,935,20137,7
57299,63,20137,7686
57300,442,20137,12056
57301,966,20137,10218
57302,289,20137,9680
57303,479,20137,128
57304,680,20137,7054
57305,401,20137,10360
57306,470,20137,18325
57307,585,20137,11658
57308,525,20137,3799
57309,556,20137,10792
57310,302,20137,5040
57311,346,20137,2807
57312,675,20137,7268
57313,839,20137,5108
57314,78,20137,16987
57315,936,20137,1417
57316,343,20137,10454
57317,393,20137,17234
57318,973,20137,10708
57319,967,20137,5700
57320,132,20137,16589
57321,524,20137,13630
57322,822,20137,12274
57323,883,20137,19540
57324,456,20137,12585
57325,6,20137,11548
57326,340,20137,19223
57327,660,20137,9312
57328,759,20137,16850
57329,218,20137,10222
57330,920,20137,3481
57331,30,20137,10653
57332,927,20137,16329
57333,711,20137,13120
57334,994,20137,3394
57335,233,20137,1269
57336,203,20137,13282
57337,872,20137,4390
57338,261,20137,11484
57339,118,20137,1506
57340,960,20137,10739
57341,427,20137,10197
57342,768,20137,5040
57343,54,20137,630
57344,458,20137,19879
57345,60,20137,8532
57346,210,20137,664
57347,212,20137,4230
57348,28,20137,6698
57349,400,20137,16657
57350,32,20137,10070
57351,360,20137,16337
57352,958,20137,75
57353,511,20137,12571
57354,796,20137,4163
57355,625,20137,2586
57356,599,20137,2113
57357,763,20137,629
57358,503,20137,7541
57359,384,20137,5243
57360,488,20137,15929
57361,754,20137,13391
57362,817,20137,13304
57363,904,20137,4959
57364,606,20137,197
57365,721,20137,17979
57366,389,20137,6784
57367,988,20137,13950
57368,659,20137,5343
57369,933,20137,7653
57370,823,20137,19438
57371,545,20137,18615
57372,368,20137,18411
57373,870,20137,777
57374,586,20137,7675
57375,381,20137,19363
57376,52,20137,2477
57377,354,20137,7061
57378,902,20137,8877
57379,929,20137,5199
57380,890,20137,19250
57381,703,20137,13004
57382,155,20137,18654
57383,573,20137,13952
57384,476,20137,716
57385,557,20137,9314
57386,852,20137,2692
57387,609,20137,10614
57388,816,20137,13140
57389,247,20137,2399
57390,963,20137,2988
57391,274,20137,18932
57392,70,20137,16912
57393,884,20137,5150
57394,405,20137,4489
57395,426,20137,9832
57396,243,20137,5346
57397,162,20137,4185
57398,726,20137,11385
57399,472,20137,4902
57400,837,20137,8359
57401,554,20137,6535
57402,842,20137,19537
57403,469,20137,2523
57404,945,20137,412
57405,654,20137,16457
57406,151,20137,796
57407,513,20137,14775
57408,347,20137,13052
57409,379,20137,16691
57410,818,20137,5881
57411,369,20137,10648
57412,797,20137,1568
57413,753,20137,4067
57414,221,20137,7762
57415,330,20137,14912
57416,239,20137,2282
57417,359,20137,10612
57418,77,20137,9472
57419,80,20137,3219
57420,489,20137,11917
57421,529,20137,16688
57422,124,20137,18883
57423,771,20137,14696
57424,679,20137,900
57425,582,20137,8260
57426,910,20137,11186
57427,653,20137,13877
57428,662,20137,17506
57429,752,20137,10776
57430,718,20137,8159
57431,399,20137,16721
57432,627,20137,11348
57433,590,20137,14780
57434,272,20137,6923
57435,266,20137,19831
57436,481,20137,9623
57437,950,20137,14543
57438,761,20137,6755
57439,406,20137,10446
57440,587,20137,16212
57441,46,20137,1416
57442,439,20137,10900
57443,252,20137,18481
57444,742,20137,14183
57445,741,20137,15923
57446,323,20137,1075
57447,163,20137,15670
57448,805,20137,3213
57449,938,20137,9289
57450,460,20137,14450
57451,560,20137,399
57452,7,20137,2106
57453,208,20137,16282
57454,953,20137,18251
57455,656,20137,3129
57456,404,20137,2989
57457,131,20137,13539
57458,440,20137,15413
57459,145,20137,2695
57460,867,20137,12124
57461,544,20137,956
57462,828,20137,13516
57463,283,20137,6327
57464,174,20137,3222
57465,10,20137,721
57466,863,20137,3184
57467,273,20137,16358
57468,71,20137,14511
57469,903,20137,12869
57470,43,20137,19743
57471,504,20137,4934
57472,952,20137,2205
57473,769,20137,16259
57474,455,20137,263
57475,608,20137,17352
57476,508,20137,307
57477,76,20137,19634
57478,502,20137,651
57479,928,20137,19918
57480,674,20137,1550
57481,207,20137,10327
57482,589,20137,5140
57483,24,20137,16999
57484,220,20137,13875
57485,126,20137,13852
57486,9,20137,10674
57487,727,20137,10170
57488,299,20137,17780
57489,982,20137,18116
57490,280,20137,16193
57491,357,20137,389
57492,338,20137,13289
57493,655,20137,11807
57494,961,20137,7629
57495,876,20137,3292
57496,36,20137,14024
57497,501,20137,3088
57498,281,20137,4711
57499,868,20137,3572
57500,528,20137,8791
57501,93,20137,7232
57502,821,20137,18082
57503,277,20137,17807
57504,807,20137,5997
57505,201,20137,8962
57506,463,20137,3108
57507,18,20137,13541
57508,795,20137,17670
57509,624,20137,10063
57510,800,20137,7032
57511,527,20137,13461
57512,11,20137,1240
57513,785,20137,19808
57514,949,20137,15508
57515,905,20137,18032
57516,767,20137,16132
57517,232,20137,4210
57518,770,20137,6458
57519,178,20137,2237
57520,552,20137,9539
57521,301,20137,5446
57522,775,20137,5071
57523,34,20137,18838
57524,83,20137,13698
57525,419,20137,1604
57526,720,20137,18305
57527,15,20137,16987
57528,376,20137,7239
57529,375,20137,12285
57530,520,20137,7007
57531,791,20137,15927
57532,640,20137,15778
57533,182,20137,7192
57534,449,20137,11372
57535,288,20137,12598
57536,117,20137,16578
57537,260,20137,10546
57538,855,20137,16481
57539,228,20137,4014
57540,99,20137,11516
57541,374,20137,2803
57542,305,20137,12695
57543,451,20137,7375
57544,678,20137,13207
57545,762,20137,17704
57546,724,20137,954
57547,676,20137,12455
57548,474,20137,19457
57549,432,20137,11984
57550,550,20137,12503
57551,464,20137,17531
57552,294,20137,7344
57553,192,20137,3842
57554,361,20137,7354
57555,150,20137,4086
57556,269,20137,19995
57557,348,20137,19671
57558,632,20137,5279
57559,227,20137,8362
57560,2,20137,8155
57561,461,20137,6664
57562,941,20137,7757
57563,286,20137,4619
57564,602,20137,32
57565,616,20137,3625
57566,547,20137,17367
57567,778,20137,4748
57568,873,20137,19221
57569,639,20137,4041
57570,209,20137,10270
57571,878,20137,16285
57572,959,20137,14622
57573,200,20137,10030
57574,416,20137,7249
57575,723,20137,5380
57576,972,20137,9041
57577,190,20137,12209
57578,235,20137,13772
57579,371,20137,7791
57580,747,20137,18635
57581,923,20137,8050
57582,255,20137,2395
57583,434,20137,9690
57584,344,20137,19633
57585,234,20137,5130
57586,535,20137,5724
57587,622,20137,1654
57588,635,20137,16778
57589,177,20137,1860
57590,989,20137,8333
57591,509,20137,1250
57592,251,20137,14415
57593,181,20137,5731
57594,327,20137,18329
57595,722,20137,6884
57596,138,20137,2729
57597,798,20137,4188
57598,263,20137,11000
57599,861,20137,10399
57600,897,20137,19507
57601,991,20137,11126
57602,229,20137,15962
57603,538,20137,12780
57604,214,20137,6207
57605,990,20137,10053
57606,820,20137,10222
57607,125,20137,18456
57608,293,20137,11120
57609,802,20137,7216
57610,631,20137,1816
57611,751,20137,19912
57612,275,20137,2519
57613,642,20137,30
57614,970,20137,10316
57615,521,20137,1411
57616,803,20137,10168
57617,14,20137,17093
57618,459,20137,13355
57619,495,20137,9818
57620,457,20137,6195
57621,142,20137,7018
57622,913,20137,5205
57623,944,20137,2140
57624,692,20137,8803
57625,484,20137,1462
57626,939,20137,13765
57627,20,20137,4157
57628,857,20137,14585
57629,287,20137,15186
57630,116,20137,3732
57631,319,20137,1941
57632,226,20137,16131
57633,893,20137,7758
57634,641,20137,1652
57635,912,20137,8797
57636,109,20137,18460
57637,205,20137,6424
57638,259,20137,1300
57639,41,20137,7241
57640,665,20137,11901
57641,563,20137,14299
57642,106,20137,15757
57643,415,20137,3592
57644,105,20137,18170
57645,53,20137,13620
57646,179,20137,19960
57647,615,20137,4821
57648,896,20137,7910
57649,583,20137,2217
57650,445,20137,662
57651,709,20137,10500
57652,810,20137,10240
57653,782,20137,19716
57654,947,20137,13424
57655,147,20137,945
57656,253,20137,7570
57657,268,20137,8296
57658,888,20137,14174
57659,296,20137,10610
57660,698,20137,4062
57661,199,20137,10915
57662,930,20137,4798
57663,699,20137,16077
57664,666,20137,12377
57665,856,20137,11817
57666,716,20137,14827
57667,736,20137,2602
57668,561,20137,15925
57669,183,20137,8496
57670,831,20137,5070
57671,66,20137,131
57672,637,20137,16078
57673,866,20137,2748
57674,730,20137,8956
57675,975,20137,15389
57676,45,20137,4630
57677,318,20137,15909
57678,211,20137,4830
57679,595,20137,12846
57680,486,20137,9981
57681,215,20137,7954
57682,618,20137,2979
57683,750,20137,11646
57684,683,20137,4546
57685,169,20137,9356
57686,493,20137,7406
57687,671,20137,13917
57688,69,20137,16847
57689,161,20137,362
57690,450,20137,11806
57691,562,20137,16399
57692,290,20137,12071
57693,957,20137,5348
57694,841,20137,962
57695,84,20137,7452
57696,4,20137,18874
57697,788,20137,18362
57698,846,20137,10754
57699,366,20137,9737
57700,418,20137,19851
57701,983,20137,11727
57702,790,20137,106
57703,895,20137,16890
57704,87,20137,5170
57705,978,20137,3376
57706,337,20137,12123
57707,812,20137,1761
57708,12,20137,4922
57709,621,20137,1584
57710,300,20137,2724
57711,537,20137,12356
57712,468,20137,12686
57713,422,20137,16215
57714,779,20137,1918
57715,684,20137,19247
57716,580,20137,3183
57717,801,20137,3803
57718,706,20137,10886
57719,485,20137,19006
57720,826,20137,7191
57721,38,20137,19094
57722,31,20137,4780
57723,506,20137,6847
57724,388,20137,11954
57725,108,20137,9081
57726,62,20137,19525
57727,256,20137,6245
57728,143,20137,17619
57729,636,20137,3887
57730,942,20137,12748
57731,264,20137,10292
57732,121,20137,3311
57733,715,20137,16925
57734,536,20137,6535
57735,667,20137,17795
57736,887,20137,16996
57737,995,20137,242
57738,22,20137,9765
57739,581,20137,2963
57740,245,20137,5717
57741,297,20137,3630
57742,491,20137,16509
57743,934,20137,1995
57744,128,20137,14077
57745,267,20137,12353
57746,433,20137,14114
57747,833,20137,11367
57748,130,20137,10853
57749,827,20137,8620
57750,909,20137,19108
57751,51,20137,18637
57752,258,20137,18501
57753,316,20137,13934
57754,638,20137,3414
57755,734,20137,13314
57756,382,20137,1795
57757,617,20137,15774
57758,569,20137,19376
57759,549,20137,8456
57760,204,20137,14555
57761,494,20137,8934
57762,728,20137,9535
57763,594,20137,17590
57764,417,20137,1649
57765,19,20137,445
57766,396,20137,912
57767,693,20137,14040
57768,236,20137,3766
57769,165,20137,15160
57770,999,20137,8733
57771,558,20137,15589
57772,799,20137,6133
57773,987,20137,14974
57774,312,20137,4330
57775,780,20137,13779
57776,559,20137,17953
57777,148,20137,4423
57778,49,20137,7621
57779,993,20137,16273
57780,29,20137,11227
57781,44,20137,15542
57782,630,20137,14075
57783,370,20137,7095
57784,849,20137,3380
57785,478,20137,13700
57786,924,20137,6326
57787,383,20137,6827
57788,645,20137,11862
57789,153,20137,19774
57790,377,20137,10492
57791,339,20137,10121
57792,96,20137,16417
57793,984,20137,3388
57794,886,20137,7109
57795,765,20137,19159
57796,444,20137,144
57797,342,20137,9455
57798,355,20137,12034
57799,164,20137,7222
57800,412,20137,16046
57801,919,20137,17213
57802,597,20137,13941
57803,497,20137,9796
57804,875,20137,11524
57805,285,20137,13471
57806,601,20137,6721
57807,789,20137,10367
57808,695,20137,18663
57809,332,20137,18278
